חודש,"מחוז למ""ס",סמל ישוב,יישוב,"סה""כ דורשי עבודה",גברים,נשים,אקדמאים,אינם אקדמאים,הבטחת הכנסה,דורשי עבודה שאינם עובדים,השמות מתוך הפניות,שיעור אבטלה מוערך ביישוב
2017-03,אזור יהודה והשומרון,3780,ביתר עילית,459,208,251,13,446,154,451,2,4%
2017-03,אזור יהודה והשומרון,3730,גבעת זאב,176,81,95,43,133,33,174,1,2%
2017-03,אזור יהודה והשומרון,3769,הר אדר,28,10,18,15,13,2,28,0,1%
2017-03,אזור יהודה והשומרון,3797,מודיעין עילית,382,118,264,23,359,28,377,7,3%
2017-03,אזור יהודה והשומרון,3616,מעלה אדומים,559,245,314,85,474,165,552,17,3%
2017-03,אזור יהודה והשומרון,3660,עמנואל,40,22,18,2,38,23,40,0,4%
2017-03,אזור יהודה והשומרון,3557,קדומים,30,17,13,12,18,3,29,0,2%
2017-03,אזור יהודה והשומרון,3611,קריית ארבע,89,51,38,21,68,41,87,4,3%
2017-03,אזור יהודה והשומרון,3640,קרני שומרון,68,40,28,18,50,5,68,1,2%
2017-03,הדרום,31,אופקים,789,366,423,49,740,451,761,35,6%
2017-03,הדרום,2600,אילת,1075,538,537,65,1010,352,1010,56,3%
2017-03,הדרום,70,אשדוד,5019,2096,2923,632,4387,2270,4752,126,4%
2017-03,הדרום,7100,אשקלון,3431,1473,1958,380,3051,1644,3020,68,4%
2017-03,הדרום,9000,באר שבע,5271,2449,2822,682,4589,2845,4977,121,5%
2017-03,הדרום,2200,דימונה,1610,750,860,95,1515,1107,1516,40,8%
2017-03,הדרום,1303,חורה,541,230,311,7,534,458,521,7,14%
2017-03,הדרום,831,ירוחם,367,179,188,19,348,216,341,19,8%
2017-03,הדרום,1059,כסיפה,984,394,590,4,980,868,970,2,21%
2017-03,הדרום,1271,להבים,51,16,35,28,23,4,51,1,1%
2017-03,הדרום,1060,לקיה,633,280,353,9,624,547,612,4,16%
2017-03,הדרום,1268,מיתר,74,28,46,29,45,4,72,1,2%
2017-03,הדרום,99,מצפה רמון,236,90,146,18,218,151,224,17,9%
2017-03,הדרום,246,נתיבות,849,377,472,49,800,396,797,56,6%
2017-03,הדרום,666,עומר,61,21,40,29,32,3,60,0,1%
2017-03,הדרום,2560,ערד,680,321,359,63,617,330,648,28,5%
2017-03,הדרום,1192,ערערה-בנגב,1071,457,614,4,1067,960,1051,2,25%
2017-03,הדרום,2630,קריית גת,1501,622,879,79,1422,688,1428,47,5%
2017-03,הדרום,1034,קריית מלאכי,692,316,376,25,667,280,669,37,6%
2017-03,הדרום,1161,רהט,2236,905,1331,14,2222,1822,2212,90,12%
2017-03,הדרום,1286,שגב-שלום,339,135,204,4,335,284,325,2,13%
2017-03,הדרום,1031,שדרות,884,408,476,57,827,484,811,27,6%
2017-03,הדרום,1054,תל שבע,728,321,407,1,727,635,702,7,16%
2017-03,המרכז,182,אבן יהודה,168,81,87,53,115,19,166,0,2%
2017-03,המרכז,41,אליכין,56,33,23,7,49,17,52,1,3%
2017-03,המרכז,1309,אלעד,294,115,179,23,271,31,287,2,2%
2017-03,המרכז,2530,באר יעקב,235,96,139,71,164,41,232,7,3%
2017-03,המרכז,466,בית דגן,102,56,46,11,91,29,100,1,3%
2017-03,המרכז,1066,"בני עי""ש",125,63,62,18,107,41,122,2,3%
2017-03,המרכז,681,גבעת שמואל,257,136,121,81,176,36,250,1,2%
2017-03,המרכז,2550,גדרה,294,124,170,47,247,76,283,3,2%
2017-03,המרכז,627,ג'לג'וליה,72,35,37,2,70,40,69,1,2%
2017-03,המרכז,166,גן יבנה,321,134,187,47,274,63,311,7,3%
2017-03,המרכז,229,גני תקווה,212,101,111,82,130,26,210,0,3%
2017-03,המרכז,9700,הוד השרון,625,270,355,296,329,27,618,7,2%
2017-03,המרכז,1290,זמר,118,45,73,3,115,75,116,10,4%
2017-03,המרכז,2730,טייבה,1060,501,559,38,1022,755,906,27,5%
2017-03,המרכז,2720,טירה,184,90,94,13,171,57,178,16,2%
2017-03,המרכז,2660,יבנה,684,329,355,137,547,170,673,20,3%
2017-03,המרכז,9400,יהוד,345,152,193,85,260,37,338,4,2%
2017-03,המרכז,1224,כוכב יאיר,79,42,37,48,31,1,79,1,1%
2017-03,המרכז,633,כפר ברא,10,5,5,2,8,7,9,0,1%
2017-03,המרכז,168,כפר יונה,288,133,155,62,226,48,287,9,3%
2017-03,המרכז,6900,כפר סבא,1046,489,557,428,618,85,1029,16,2%
2017-03,המרכז,634,כפר קאסם,223,92,131,11,212,109,216,3,2%
2017-03,המרכז,7000,לוד,1683,826,857,137,1546,875,1646,54,5%
2017-03,המרכז,1200,מודיעין-מכבים-רעות*,811,366,445,342,469,47,799,22,2%
2017-03,המרכז,28,מזכרת בתיה,150,55,95,50,100,18,148,0,2%
2017-03,המרכז,7200,נס ציונה,621,302,319,157,464,155,611,13,3%
2017-03,המרכז,7400,נתניה,3752,1848,1904,475,3277,1214,3671,86,4%
2017-03,המרכז,587,סביון*,14,4,10,8,6,1,14,0,1%
2017-03,המרכז,171,פרדסייה,76,38,38,28,48,8,75,0,2%
2017-03,המרכז,7900,פתח תקווה,3510,1621,1889,777,2733,821,3416,41,3%
2017-03,המרכז,195,קדימה-צורן,255,114,141,77,178,38,253,1,2%
2017-03,המרכז,638,קלנסווה,358,190,168,9,349,249,320,14,4%
2017-03,המרכז,469,קריית עקרון,218,101,117,27,191,93,209,6,4%
2017-03,המרכז,2640,ראש העין,719,336,383,132,587,121,711,14,3%
2017-03,המרכז,8300,ראשון לציון,3865,1687,2178,767,3098,935,3824,65,3%
2017-03,המרכז,8400,רחובות,2090,923,1167,525,1565,674,2008,44,3%
2017-03,המרכז,8500,רמלה,1438,691,747,125,1313,570,1381,55,4%
2017-03,המרכז,8700,רעננה,656,296,360,283,373,41,646,8,2%
2017-03,המרכז,1304,שוהם,163,65,98,77,86,7,162,1,1%
2017-03,המרכז,154,תל מונד,144,71,73,52,92,15,144,0,2%
2017-03,הצפון,473,אבו סנאן,547,227,320,4,543,429,539,11,10%
2017-03,הצפון,478,אכסאל,435,190,245,12,423,375,429,4,8%
2017-03,הצפון,529,אעבלין,423,176,247,12,411,342,417,10,8%
2017-03,הצפון,482,בועיינה-נוג'ידאת,291,131,160,6,285,216,285,3,8%
2017-03,הצפון,4001,בוקעאתא,408,152,256,6,402,303,393,9,14%
2017-03,הצפון,998,ביר אל-מכסור,322,144,178,6,316,236,317,2,9%
2017-03,הצפון,480,בית ג'ן,394,112,282,7,387,248,376,6,7%
2017-03,הצפון,9200,בית שאן,669,297,372,28,641,309,646,51,7%
2017-03,הצפון,944,בסמת טבעון,169,77,92,2,167,118,160,4,5%
2017-03,הצפון,483,בענה,337,145,192,6,331,284,325,5,10%
2017-03,הצפון,1292,ג'דיידה-מכר,1065,474,591,3,1062,846,1043,11,12%
2017-03,הצפון,485,ג'ולס,178,49,129,2,176,118,178,3,6%
2017-03,הצפון,487,ג'ש (גוש חלב),50,24,26,4,46,22,50,1,3%
2017-03,הצפון,489,דבורייה,299,124,175,16,283,214,294,4,7%
2017-03,הצפון,490,דייר אל-אסד,316,143,173,15,301,259,309,9,6%
2017-03,הצפון,492,דייר חנא,596,258,338,12,584,449,588,6,12%
2017-03,הצפון,975,זרזיר,212,88,124,4,208,139,208,6,7%
2017-03,הצפון,496,חורפיש,88,39,49,6,82,52,86,1,3%
2017-03,הצפון,2034,חצור הגלילית,240,96,144,15,225,118,223,6,5%
2017-03,הצפון,6700,טבריה,1376,656,720,75,1301,693,1181,64,6%
2017-03,הצפון,962,טובא-זנגרייה,312,153,159,3,309,214,302,6,10%
2017-03,הצפון,498,טורעאן,369,159,210,5,364,305,359,10,7%
2017-03,הצפון,8900,טמרה,1270,589,681,18,1252,1070,1241,11,9%
2017-03,הצפון,1295,יאנוח-ג'ת,146,49,97,7,139,82,142,3,5%
2017-03,הצפון,46,יבנאל,102,52,50,7,95,60,80,2,5%
2017-03,הצפון,499,יפיע,544,248,296,24,520,394,540,4,7%
2017-03,הצפון,240,יקנעם עילית,406,171,235,64,342,103,396,32,3%
2017-03,הצפון,502,ירכא,397,151,246,2,395,306,395,3,7%
2017-03,הצפון,504,כאבול,450,220,230,5,445,377,438,2,9%
2017-03,הצפון,505,כאוכב אבו אל-היג'א,205,90,115,2,203,166,204,4,12%
2017-03,הצפון,1296,כסרא-סמיע,214,74,140,5,209,125,200,3,6%
2017-03,הצפון,978,כעביה-טבאש-חג'אג'רה,156,60,96,1,155,105,151,2,7%
2017-03,הצפון,1263,כפר ורדים,56,27,29,25,31,6,54,0,2%
2017-03,הצפון,507,כפר יאסיף,384,163,221,9,375,254,379,6,7%
2017-03,הצפון,508,כפר כמא,50,19,31,5,45,23,49,1,3%
2017-03,הצפון,509,כפר כנא,764,374,390,23,741,621,730,12,9%
2017-03,הצפון,510,כפר מנדא,676,344,332,9,667,510,669,3,9%
2017-03,הצפון,47,כפר תבור,47,16,31,20,27,2,44,1,2%
2017-03,הצפון,1139,כרמיאל,1366,577,789,269,1097,671,1259,39,5%
2017-03,הצפון,481,מגאר,1221,517,704,24,1197,979,1181,20,13%
2017-03,הצפון,516,מג'ד אל-כרום,476,217,259,11,465,338,454,14,7%
2017-03,הצפון,874,מגדל העמק,706,310,396,75,631,281,648,58,5%
2017-03,הצפון,4201,מג'דל שמס,433,176,257,11,422,319,412,2,9%
2017-03,הצפון,517,מזרעה,157,72,85,2,155,115,150,4,8%
2017-03,הצפון,4203,מסעדה,190,73,117,3,187,145,178,0,11%
2017-03,הצפון,518,מעיליא,63,33,30,9,54,21,60,4,4%
2017-03,הצפון,1063,מעלות-תרשיחא,737,370,367,83,654,370,704,36,6%
2017-03,הצפון,520,משהד,193,91,102,3,190,148,186,5,6%
2017-03,הצפון,9100,נהרייה,1694,815,879,157,1537,924,1594,71,5%
2017-03,הצפון,522,נחף,371,178,193,17,354,287,357,3,7%
2017-03,הצפון,7300,נצרת,2653,1164,1489,120,2533,1981,2629,21,8%
2017-03,הצפון,1061,נצרת עילית,1348,599,749,146,1202,664,1183,85,5%
2017-03,הצפון,525,סאג'ור,107,39,68,6,101,72,105,2,6%
2017-03,הצפון,7500,סח'נין,1837,830,1007,42,1795,1490,1816,23,13%
2017-03,הצפון,4501,ע'ג'ר,90,28,62,1,89,62,89,1,9%
2017-03,הצפון,530,עיילבון,154,70,84,10,144,93,150,3,6%
2017-03,הצפון,511,עילוט,254,102,152,3,251,202,253,4,9%
2017-03,הצפון,532,עין מאהל,386,200,186,14,372,288,376,3,7%
2017-03,הצפון,7600,עכו,2752,1268,1484,154,2598,1977,2662,33,10%
2017-03,הצפון,7700,עפולה,1401,584,817,174,1227,557,1334,63,5%
2017-03,הצפון,531,עראבה,1362,576,786,35,1327,1160,1341,9,14%
2017-03,הצפון,535,פסוטה,86,44,42,11,75,44,83,3,5%
2017-03,הצפון,536,פקיעין (בוקייעה),126,73,53,4,122,79,119,5,4%
2017-03,הצפון,8000,צפת,943,496,447,104,839,637,868,15,7%
2017-03,הצפון,4100,קצרין,185,76,109,25,160,87,181,6,5%
2017-03,הצפון,2800,קריית שמונה,679,347,332,74,605,289,653,37,5%
2017-03,הצפון,543,ראמה,246,92,154,18,228,169,238,4,6%
2017-03,הצפון,26,ראש פינה,38,17,21,4,34,18,37,1,2%
2017-03,הצפון,542,ריינה,450,211,239,9,441,344,439,10,7%
2017-03,הצפון,122,רמת ישי,84,37,47,30,54,12,80,1,2%
2017-03,הצפון,913,שבלי - אום אל-גנם,190,82,108,4,186,119,185,6,7%
2017-03,הצפון,812,שלומי,213,78,135,23,190,106,205,4,6%
2017-03,הצפון,538,שעב,454,201,253,6,448,377,448,1,15%
2017-03,הצפון,8800,שפרעם,1381,570,811,55,1326,1093,1343,33,8%
2017-03,חיפה,2710,אום אל-פחם,2643,1121,1522,25,2618,2167,2593,40,13%
2017-03,חיפה,1020,אור עקיבא,417,181,236,41,376,113,399,18,4%
2017-03,חיפה,6000,באקה אל-גרביה,521,254,267,8,513,329,519,21,5%
2017-03,חיפה,9800,בנימינה-גבעת עדה*,174,77,97,67,107,34,173,1,2%
2017-03,חיפה,1326,"בסמ""ה",340,154,186,5,335,262,334,8,9%
2017-03,חיפה,541,ג'סר א-זרקא,220,132,88,1,219,118,220,14,4%
2017-03,חיפה,628,ג'ת,187,98,89,9,178,113,185,5,4%
2017-03,חיפה,494,דאלית אל-כרמל,450,174,276,24,426,238,416,4,5%
2017-03,חיפה,9300,זכרון יעקב,262,125,137,102,160,36,258,1,2%
2017-03,חיפה,6500,חדרה,2023,910,1113,247,1776,679,1909,40,4%
2017-03,חיפה,4000,חיפה,5306,2558,2748,1148,4158,2555,4982,147,4%
2017-03,חיפה,1247,חריש,96,26,70,20,76,18,86,0,6%
2017-03,חיפה,2100,טירת כרמל,629,313,316,36,593,325,612,24,6%
2017-03,חיפה,654,כפר קרע,395,180,215,16,379,241,388,16,5%
2017-03,חיפה,1327,מעלה עירון,650,250,400,3,647,520,638,9,11%
2017-03,חיפה,2500,נשר,390,194,196,74,316,144,370,5,3%
2017-03,חיפה,534,עספיא,293,126,167,17,276,145,274,10,5%
2017-03,חיפה,637,ערערה,480,218,262,10,470,324,465,17,6%
2017-03,חיפה,537,פוריידיס,244,143,101,3,241,124,243,5,5%
2017-03,חיפה,7800,פרדס חנה-כרכור,712,318,394,177,535,137,705,32,4%
2017-03,חיפה,6800,קריית אתא,1342,625,717,96,1246,656,1306,20,4%
2017-03,חיפה,9500,קריית ביאליק,915,408,507,116,799,389,888,30,4%
2017-03,חיפה,2300,קריית טבעון,161,64,97,76,85,29,159,2,2%
2017-03,חיפה,9600,קריית ים,1215,547,668,114,1101,668,1164,29,6%
2017-03,חיפה,8200,קריית מוצקין,838,344,494,127,711,347,806,31,4%
2017-03,חיפה,922,רכסים,137,64,73,10,127,77,120,3,4%
2017-03,ירושלים,472,אבו גוש,225,115,110,7,218,166,221,2,7%
2017-03,ירושלים,2610,בית שמש,1043,443,600,92,951,415,987,28,3%
2017-03,ירושלים,3000,ירושלים,11092,5016,6076,1276,9816,6794,10783,159,4%
2017-03,ירושלים,1015,מבשרת ציון,295,142,153,66,229,112,287,2,2%
2017-03,ירושלים,1137,קריית יערים,39,21,18,6,33,13,39,0,3%
2017-03,תל אביב,2400,אור יהודה,561,270,291,62,499,129,539,27,3%
2017-03,תל אביב,565,אזור,164,90,74,23,141,27,162,1,3%
2017-03,תל אביב,6100,בני ברק,1497,760,737,77,1420,628,1376,22,3%
2017-03,תל אביב,6200,בת ים,2491,1227,1264,379,2112,825,2364,78,3%
2017-03,תל אביב,6300,גבעתיים,661,303,358,324,337,60,657,5,2%
2017-03,תל אביב,6400,הרצלייה,1032,470,562,392,640,31,1021,11,2%
2017-03,תל אביב,6600,חולון,2744,1225,1519,474,2270,609,2669,55,3%
2017-03,תל אביב,2620,קריית אונו,381,157,224,176,205,35,375,3,2%
2017-03,תל אביב,8600,רמת גן,1898,899,999,682,1216,284,1861,22,2%
2017-03,תל אביב,2650,רמת השרון,383,154,229,175,208,12,377,1,2%
2017-03,תל אביב,5000,תל אביב -יפו,6964,3510,3454,2575,4389,1512,6822,103,3%
2017-04,אזור יהודה והשומרון,3760,אורנית,79,33,46,31,48,2,79,1,2%
2017-04,אזור יהודה והשומרון,3750,אלפי מנשה,83,28,55,26,57,1,83,0,2%
2017-04,אזור יהודה והשומרון,3560,אלקנה,30,15,15,18,12,0,30,1,2%
2017-04,אזור יהודה והשומרון,3650,אפרת,124,76,48,64,60,0,120,1,3%
2017-04,אזור יהודה והשומרון,3570,אריאל,261,122,139,65,196,21,259,10,2%
2017-04,אזור יהודה והשומרון,3574,בית אל,52,24,28,21,31,12,51,1,2%
2017-04,אזור יהודה והשומרון,3652,בית אריה,53,29,24,12,41,0,52,0,2%
2017-04,אזור יהודה והשומרון,3780,ביתר עילית,421,196,225,12,409,146,418,2,3%
2017-04,אזור יהודה והשומרון,3730,גבעת זאב,162,76,86,36,126,29,162,3,2%
2017-04,אזור יהודה והשומרון,3769,הר אדר,24,8,16,14,10,3,24,0,1%
2017-04,אזור יהודה והשומרון,3797,מודיעין עילית,373,113,260,23,350,26,371,1,3%
2017-04,אזור יהודה והשומרון,3616,מעלה אדומים,528,232,296,72,456,148,518,11,3%
2017-04,אזור יהודה והשומרון,3660,עמנואל,40,24,16,2,38,23,40,0,4%
2017-04,אזור יהודה והשומרון,3557,קדומים,27,13,14,10,17,4,26,0,1%
2017-04,אזור יהודה והשומרון,3611,קריית ארבע,94,52,42,23,71,41,90,2,3%
2017-04,אזור יהודה והשומרון,3640,קרני שומרון,64,33,31,21,43,5,64,0,2%
2017-04,הדרום,31,אופקים,774,345,429,48,726,438,741,20,6%
2017-04,הדרום,2600,אילת,892,465,427,63,829,328,834,30,3%
2017-04,הדרום,70,אשדוד,4751,2009,2742,598,4153,2165,4509,70,4%
2017-04,הדרום,7100,אשקלון,3301,1418,1883,377,2924,1550,2933,39,4%
2017-04,הדרום,9000,באר שבע,5016,2329,2687,688,4328,2715,4765,58,5%
2017-04,הדרום,2200,דימונה,1578,745,833,89,1489,1072,1493,35,8%
2017-04,הדרום,1303,חורה,514,212,302,6,508,438,501,3,13%
2017-04,הדרום,831,ירוחם,345,161,184,18,327,207,322,7,7%
2017-04,הדרום,1059,כסיפה,955,372,583,3,952,862,945,1,21%
2017-04,הדרום,1271,להבים,46,13,33,21,25,5,46,0,1%
2017-04,הדרום,1060,לקיה,614,272,342,8,606,533,595,4,15%
2017-04,הדרום,1268,מיתר,67,24,43,31,36,3,66,0,2%
2017-04,הדרום,99,מצפה רמון,230,89,141,15,215,147,219,8,9%
2017-04,הדרום,246,נתיבות,829,371,458,44,785,398,774,29,6%
2017-04,הדרום,666,עומר,60,20,40,27,33,3,59,0,1%
2017-04,הדרום,2560,ערד,630,289,341,61,569,328,597,19,5%
2017-04,הדרום,1192,ערערה-בנגב,1068,450,618,4,1064,962,1053,2,25%
2017-04,הדרום,2630,קריית גת,1459,609,850,80,1379,677,1405,31,5%
2017-04,הדרום,1034,קריית מלאכי,643,278,365,23,620,281,618,26,6%
2017-04,הדרום,1161,רהט,2135,845,1290,9,2126,1743,2107,53,12%
2017-04,הדרום,1286,שגב-שלום,319,126,193,4,315,265,306,4,13%
2017-04,הדרום,1031,שדרות,880,404,476,61,819,470,817,7,7%
2017-04,הדרום,1054,תל שבע,690,302,388,1,689,614,655,4,15%
2017-04,המרכז,182,אבן יהודה,156,70,86,52,104,21,155,0,2%
2017-04,המרכז,41,אליכין,54,28,26,6,48,16,51,1,3%
2017-04,המרכז,1309,אלעד,290,118,172,16,274,29,284,0,2%
2017-04,המרכז,2530,באר יעקב,212,83,129,69,143,36,208,2,2%
2017-04,המרכז,466,בית דגן,89,47,42,11,78,27,87,1,2%
2017-04,המרכז,1066,"בני עי""ש",121,59,62,19,102,38,119,2,3%
2017-04,המרכז,681,גבעת שמואל,241,129,112,81,160,33,237,0,2%
2017-04,המרכז,2550,גדרה,282,119,163,46,236,71,275,2,2%
2017-04,המרכז,627,ג'לג'וליה,69,32,37,2,67,37,65,1,2%
2017-04,המרכז,166,גן יבנה,296,126,170,42,254,61,290,2,3%
2017-04,המרכז,229,גני תקווה,211,110,101,83,128,26,208,0,3%
2017-04,המרכז,9700,הוד השרון,618,262,356,302,316,27,612,5,2%
2017-04,המרכז,1290,זמר,112,39,73,1,111,75,111,2,4%
2017-04,המרכז,2730,טייבה,984,461,523,29,955,713,836,26,5%
2017-04,המרכז,2720,טירה,155,81,74,11,144,54,154,4,1%
2017-04,המרכז,2660,יבנה,644,301,343,129,515,162,630,17,3%
2017-04,המרכז,9400,יהוד,330,144,186,86,244,32,320,4,2%
2017-04,המרכז,1224,כוכב יאיר,70,34,36,41,29,0,70,0,1%
2017-04,המרכז,633,כפר ברא,10,6,4,2,8,5,10,0,1%
2017-04,המרכז,168,כפר יונה,265,122,143,57,208,45,263,3,2%
2017-04,המרכז,6900,כפר סבא,981,443,538,418,563,78,969,14,2%
2017-04,המרכז,634,כפר קאסם,206,81,125,11,195,103,196,2,2%
2017-04,המרכז,7000,לוד,1549,768,781,130,1419,819,1510,25,4%
2017-04,המרכז,1200,מודיעין-מכבים-רעות*,764,330,434,340,424,41,757,10,2%
2017-04,המרכז,28,מזכרת בתיה,151,61,90,47,104,16,150,2,2%
2017-04,המרכז,7200,נס ציונה,623,304,319,171,452,149,612,4,3%
2017-04,המרכז,7400,נתניה,3579,1756,1823,458,3121,1143,3504,60,3%
2017-04,המרכז,587,סביון*,15,4,11,8,7,0,15,0,1%
2017-04,המרכז,171,פרדסייה,74,38,36,26,48,7,74,1,2%
2017-04,המרכז,7900,פתח תקווה,3334,1521,1813,739,2595,780,3260,26,3%
2017-04,המרכז,195,קדימה-צורן,233,101,132,70,163,34,231,1,2%
2017-04,המרכז,638,קלנסווה,337,178,159,12,325,237,305,4,4%
2017-04,המרכז,469,קריית עקרון,212,94,118,27,185,87,204,7,4%
2017-04,המרכז,2640,ראש העין,698,335,363,127,571,118,692,6,3%
2017-04,המרכז,8300,ראשון לציון,3773,1659,2114,792,2981,909,3736,27,3%
2017-04,המרכז,8400,רחובות,2004,893,1111,520,1484,648,1940,35,3%
2017-04,המרכז,8500,רמלה,1328,644,684,124,1204,523,1281,37,4%
2017-04,המרכז,8700,רעננה,641,297,344,278,363,41,628,2,2%
2017-04,המרכז,1304,שוהם,167,69,98,74,93,9,167,0,2%
2017-04,המרכז,154,תל מונד,144,78,66,49,95,18,144,1,2%
2017-04,הצפון,473,אבו סנאן,524,217,307,3,521,423,515,7,9%
2017-04,הצפון,478,אכסאל,422,182,240,12,410,364,418,4,8%
2017-04,הצפון,529,אעבלין,411,173,238,9,402,337,407,12,7%
2017-04,הצפון,482,בועיינה-נוג'ידאת,269,127,142,8,261,198,265,5,7%
2017-04,הצפון,4001,בוקעאתא,398,152,246,7,391,303,380,4,14%
2017-04,הצפון,998,ביר אל-מכסור,288,125,163,2,286,219,283,1,8%
2017-04,הצפון,480,בית ג'ן,366,93,273,3,363,243,348,1,7%
2017-04,הצפון,9200,בית שאן,635,266,369,26,609,305,613,37,6%
2017-04,הצפון,944,בסמת טבעון,150,67,83,1,149,104,143,1,5%
2017-04,הצפון,483,בענה,321,143,178,5,316,269,314,7,10%
2017-04,הצפון,1292,ג'דיידה-מכר,1020,473,547,4,1016,817,1004,8,11%
